name,director,producer,Importer,Distributor,date,year,month,country,screen,audience,genre,limit,actor1,actor2,actor3,star
레슬러,김대웅,(주)안나푸르나필름,,롯데쇼핑㈜롯데엔터테인먼트,2018-05-09,2018,5,한국,957,766131,드라마,15세이상관람가,유해진,김민재,이성경,4.84
럭키,이계벽,(주)용필름,,(주)쇼박스,2016-10-13,2016,10,한국,1158,6965706,코미디,15세이상관람가,유해진,이준,조윤희,8.46
써니,강형철,"(주)알로하픽쳐스,(주)토일렛픽쳐스",,씨제이이앤엠(주),2011-05-04,2011,5,한국,472,7328820,드라마,15세이상관람가,유호정,심은경,강소라,9.11
써니감독판,강형철,"(주)알로하픽쳐스,(주)토일렛픽쳐스",,씨제이이앤엠(주),2011-07-28,2011,7,한국,54,90562,드라마,청소년관람불가,유호정,심은경,강소라,9.11
풍산개,전재홍,(주)김기덕필름,,(주)넥스트엔터테인먼트월드(NEW),2011-06-23,2011,6,한국,286,714102,드라마,청소년관람불가,윤계상,김규리,,6.99
소수의견,김성제,(주)하리마오픽쳐스,,(주)시네마서비스,2015-06-24,2015,6,한국,398,383332,드라마,15세이상관람가,윤계상,유해진,김옥빈,7.95
레드카펫,박범수,"씨네주(유),(주)누리픽쳐스",,(주)프레인글로벌,2014-10-23,2014,10,한국,385,1231292,멜로/로맨스,15세이상관람가,윤계상,고준희,,8.26
극적인하룻밤,하기호,"(주)연우무대,(주)인사이드픽쳐스",,CGV아트하우스,2015-12-03,2015,12,한국,434,320923,멜로/로맨스,청소년관람불가,윤계상,한예리,박병은,6.54
덕수리5형제,전형준,㈜기억속의매미,,롯데쇼핑㈜롯데엔터테인먼트,2014-12-04,2014,12,한국,346,206953,코미디,15세이상관람가,윤상현,송새벽,이아이,6.96
"봄,눈",김태균,판씨네마(주),,(주)넥스트엔터테인먼트월드(NEW),2012-04-26,2012,4,한국,118,22870,드라마,전체관람가,윤석화,임지규,이경영,7.36
백프로,김명균,(주)시네마제니스,,(주)마인스엔터테인먼트,2014-04-03,2014,4,한국,236,36792,코미디,15세이상관람가,윤시윤,여진구,천호진,5.32
아기돼지3형제와매직램프,유위,,(주)히스토리필름,(주)팝엔터테인먼트,2017-03-23,2017,3,중국,135,26670,애니메이션,전체관람가,윤아영,이소은,최정현,7.02
아기돼지3형제와쿵푸랜드,유위,,(주)히스토리필름,와이드릴리즈(주),2018-02-01,2018,2,중국,154,15885,애니메이션,전체관람가,윤아영,이소은,최정현,9.14
계춘할망,창,"지오엔터테인먼트,(주)퍼플켓츠필름,(주)빅스토리픽쳐스",,(주)콘텐츠난다긴다,2016-05-19,2016,5,한국,526,480987,가족,15세이상관람가,윤여정,김고은,,8.78
마이블랙미니드레스,허인무,(주)토리픽쳐스,,씨제이이앤엠(주),2011-03-24,2011,3,한국,325,313953,드라마,15세이상관람가,윤은혜,박한별,차예련,6.84
나는공무원이다,구자홍,마포필름,,(주)넥스트엔터테인먼트월드(NEW),2012-07-12,2012,7,한국,278,217493,코미디,전체관람가,윤제문,송하윤,성준,6.12
아빠는딸,김형협,영화사김치(주),,메가박스중앙(주)플러스엠,2017-04-12,2017,4,한국,520,646412,코미디,12세이상관람가,윤제문,정소민,,8.06
화이트:저주의멜로디,"김곡,김선",(주)두엔터테인먼트,,씨제이이앤엠(주),2011-06-09,2011,6,한국,305,790954,공포(호러),15세이상관람가,은정,황우슬혜,메이다니,6.81
고스트메신저극장판,구봉회,(주)스튜디오애니멀,,에이원엔터테인먼트,2014-05-22,2014,5,한국,81,23721,애니메이션,12세이상관람가,은정,박성태,정재헌,9.03
돌연변이,권오광,영화사우상,,필라멘트픽쳐스,2015-10-22,2015,10,한국,399,100543,드라마,12세이상관람가,이광수,이천희,박보영,6.95
아빠가여자를좋아해,이광재,(주)하리마오픽쳐스,,(주)쇼박스,2010-01-14,2010,1,한국,283,177535,멜로/로맨스,12세이상관람가,이나영,김지석,김희수,7.88
나루토질풍전극장판4-더로스트타워,무라타마사히코,,애니박스엔터테인먼트,애니박스엔터테인먼트,2010-12-02,2010,12,일본,60,11221,애니메이션,전체관람가,이노우에카즈히코,모리카와토시유키,나카무라치에,8.13
더건맨,피에르모렐,,(유)조이앤컨텐츠그룹,롯데쇼핑㈜롯데엔터테인먼트,2015-04-16,2015,4,프랑스,349,107444,액션,청소년관람불가,이드리스엘바,하비에르바르뎀,숀펜,6.8
다크타워:희망의탑,니콜라이아르셀,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017-08-23,2017,8,미국,497,97017,액션,15세이상관람가,이드리스엘바,매튜맥커너히,톰테일러,7.42
정글북,존파브로,,월트디즈니컴퍼니코리아(주),월트디즈니컴퍼니코리아(주),2016-06-09,2016,6,미국,924,2532051,어드벤처,12세이상관람가,이드리스엘바,스칼렛요한슨,루피타뇽,8.85
목소리의형태,야마다나오코,,"(주)엔케이컨텐츠,(주)콘텐츠게이트",(주)디스테이션,2017-05-09,2017,5,일본,466,272877,애니메이션,전체관람가,이리노미유,하야미사오리,,8.4
좋아해줘,박현진,"리양필름주식회사,(주)제이케이필름",,씨제이이앤엠(주),2016-02-17,2016,2,한국,637,848148,멜로/로맨스,12세이상관람가,이미연,최지우,김주혁,8.21
내심장을쏴라,문제용,(주)주피터필름,,"(주)리틀빅픽쳐스,(주)이수C&E",2015-01-28,2015,1,한국,452,387409,드라마,15세이상관람가,이민기,여진구,,7.69
연애의온도,노덕,(주)뱅가드스튜디오,,롯데쇼핑㈜롯데엔터테인먼트,2013-03-21,2013,3,한국,567,1865195,멜로/로맨스,청소년관람불가,이민기,김민희,,7.43
몬스터,황인호,상상필름(주),,롯데쇼핑㈜롯데엔터테인먼트,2014-03-13,2014,3,한국,527,526282,스릴러,청소년관람불가,이민기,김고은,김뢰하,5.76
황제를위하여,박상준,오퍼스픽쳐스,,유나이티드픽처스(주),2014-06-11,2014,6,한국,423,592041,액션,청소년관람불가,이민기,박성웅,이태임,6.08
퀵,조범구,"(주)제이케이필름,씨제이이앤엠(주)",,씨제이이앤엠(주),2011-07-20,2011,7,한국,512,3125069,코미디,15세이상관람가,이민기,강예원,김인권,7.87
원더풀라디오,권칠인,"(주)영화사아이비젼,(주)대명문화공장",,(주)쇼박스,2012-01-05,2012,1,한국,474,977470,드라마,15세이상관람가,이민정,이정진,,7.59
강남1970,유하,"(주)모베라픽처스,(주)쇼박스",,(주)쇼박스,2015-01-21,2015,1,한국,841,2192172,액션,청소년관람불가,이민호,김래원,정진영,7.13
시체가돌아왔다,우선호,(주)씨네이천,,씨제이이앤엠(주),2012-03-29,2012,3,한국,435,986547,범죄,15세이상관람가,이범수,류승범,김옥빈,7.41
싱글라이더,이주영,(주)퍼펙트스톰필름,,워너브러더스코리아(주),2017-02-22,2017,2,한국,576,351276,드라마,15세이상관람가,이병헌,공효진,안소희,8.22
내부자들,우민호,(유)내부자들문화전문회사,,(주)쇼박스,2015-11-19,2015,11,한국,1075,7071763,범죄,청소년관람불가,이병헌,조승우,백윤식,8.99
내부자들:디오리지널,우민호,(유)내부자들문화전문회사,,(주)쇼박스,2015-12-31,2015,12,한국,838,2083999,범죄,청소년관람불가,이병헌,조승우,백윤식,9.03
"광해,왕이된남자",추창민,"리얼라이즈픽쳐스(주),씨제이이앤엠(주)",,씨제이이앤엠(주),2012-09-13,2012,9,한국,810,12319542,사극,15세이상관람가,이병헌,류승룡,한효주,9.23
"협녀,칼의기억",박흥식,(주)티피에스컴퍼니,,롯데쇼핑㈜롯데엔터테인먼트,2015-08-13,2015,8,한국,572,431310,사극,15세이상관람가,이병헌,전도연,김고은,5.36
남한산성,황동혁,(주)싸이런픽쳐스,,씨제이이앤엠(주),2017-10-03,2017,10,한국,1229,3829891,사극,15세이상관람가,이병헌,김윤석,박해일,8.03
악마를보았다,김지운,"(주)페퍼민트앤컴퍼니,(주)씨즈엔터테인먼트",,(주)쇼박스,2010-08-12,2010,8,한국,494,1848418,스릴러,청소년관람불가,이병헌,최민식,,9.33
레드:더레전드,딘패리소트,,블루미지,롯데쇼핑㈜롯데엔터테인먼트,2013-07-18,2013,7,미국,739,3004647,액션,15세이상관람가,이병헌,브루스윌리스,존말코비치,8
마스터,조의석,영화사집,,씨제이이앤엠(주),2016-12-21,2016,12,한국,1501,7150541,액션,15세이상관람가,이병헌,강동원,김우빈,8.1
그것만이내세상,최성현,"(주)제이케이필름,씨제이이앤엠(주)",,씨제이이앤엠(주),2018-01-17,2018,1,한국,862,3417677,코미디,12세이상관람가,이병헌,윤여정,박정민,8.92
프랑켄슈타인:불멸의영웅,스튜어트베티,,(주)다세포클럽,(주)쇼박스,2014-02-06,2014,2,미국,378,298983,액션,12세이상관람가,이본느스트라호브스키,빌나이,아론에크하트,6.21
뽀로로극장판슈퍼썰매대모험,박영균,"(주)오콘,중국오락문화투자유한회사",,씨제이이앤엠(주),2013-01-23,2013,1,한국,459,929985,애니메이션,전체관람가,이선,이미자,김환진,8.57
뽀로로극장판컴퓨터왕국대모험,박영균,(주)오콘,,(주)넥스트엔터테인먼트월드(NEW),2015-12-10,2015,12,한국,544,445014,애니메이션,전체관람가,이선,이미자,함수정,8.8
뽀로로극장판공룡섬대모험,"김현호,윤제완",(주)오콘,,(주)넥스트엔터테인먼트월드(NEW),2017-12-07,2017,12,한국,803,824079,애니메이션,전체관람가,이선,이미자,함수정,9.17
화차,변영주,(주)영화제작소보임,,필라멘트픽쳐스,2012-03-08,2012,3,한국,548,2435211,미스터리,15세이상관람가,이선균,김민희,조성하,7.92
성난변호사,허종호,"씨제이이앤엠(주),(주)영화사빛나는제국,우수영화사",,씨제이이앤엠(주),2015-10-08,2015,10,한국,607,1124918,범죄,15세이상관람가,이선균,김고은,임원희,7.85
끝까지간다,김성훈,"(주)에이디사공육,(주)다세포클럽",,(주)쇼박스,2014-05-29,2014,5,한국,645,3450143,액션,15세이상관람가,이선균,조진웅,,9
쩨쩨한로맨스,김정훈,(주)크리픽쳐스,,롯데쇼핑㈜롯데엔터테인먼트,2010-12-01,2010,12,한국,463,2080574,코미디,청소년관람불가,이선균,최강희,,8.52
임금님의사건수첩,문현성,"(주)영화사람,씨제이이앤엠(주),(주)더타워픽쳐스",,씨제이이앤엠(주),2017-04-26,2017,4,한국,1054,1634403,코미디,12세이상관람가,이선균,안재홍,,7.71
"로봇,소리",이호재,"(주)영화사좋은날,(주)디씨지플러스",,롯데쇼핑㈜롯데엔터테인먼트,2016-01-27,2016,1,한국,609,476665,드라마,12세이상관람가,이성민,이희준,이하늬,8.47
보안관,김형주,"(주)영화사월광,(주)사나이픽처스",,롯데쇼핑㈜롯데엔터테인먼트,2017-05-03,2017,5,한국,1091,2571491,범죄,15세이상관람가,이성민,조진웅,김성균,7.9
바람바람바람,이병헌,(주)하이브미디어코프,,(주)넥스트엔터테인먼트월드(NEW),2018-04-05,2018,4,한국,985,1183969,코미디,청소년관람불가,이성민,신하균,송지효,6.12
나탈리,주경중,(주)상상엔터테인먼트,,롯데쇼핑㈜롯데엔터테인먼트,2010-10-28,2010,10,한국,196,96410,멜로/로맨스,청소년관람불가,이성재,김지훈,박민경,4.74
꿈은이루어진다,계윤식,"(주)드림슈거픽쳐스,와이케이픽쳐스,EXCON",,씨제이엔터테인먼트,2010-05-27,2010,5,한국,222,103627,코미디,15세이상관람가,이성재,최지현,,7.16
극장판프랭키와친구들:생명의나무,박정오,프랭키영화문화산업전문(주),,예지림엔터테인먼트,2016-04-13,2016,4,한국,258,56835,애니메이션,전체관람가,이소은,안영미,김민정,8.59
덕구,방수인,"(주)영화사두둥,(주)곰픽쳐스",,메가박스중앙(주)플러스엠,2018-04-05,2018,4,한국,544,306131,드라마,전체관람가,이순재,정지훈,,9.48
오늘의연애,박진표,(주)팝콘에프앤엠,,씨제이이앤엠(주),2015-01-14,2015,1,한국,709,1891993,멜로/로맨스,15세이상관람가,이승기,문채원,이서진,6.65
더웹툰:예고살인,김용균,"(주)필마픽쳐스,(주)라인필름,씨제이이앤엠(주)",,씨제이이앤엠(주),2013-06-27,2013,6,한국,541,1201033,공포(호러),15세이상관람가,이시영,엄기준,,7.22
남자사용설명서,이원석,(주)영화사소풍,,(주)쇼박스,2013-02-14,2013,2,한국,372,507257,코미디,15세이상관람가,이시영,오정세,박영규,6.85
사다코3D:죽음의동영상,하나부사츠토무,,오퍼스픽쳐스,KT&G상상마당영화사업팀컴퍼니에스에스(주),2012-06-14,2012,6,일본,262,122382,공포(호러),15세이상관람가,이시하라사토미,세토코지,야마모토유스케,4.17
생텀,앨리스터그리어슨,,(유)마스엔터테인먼트코리아,(주)시너지하우스(시너지),2011-02-10,2011,2,미국,323,464607,어드벤처,15세이상관람가,이안그루퍼드,리차드록스버그,라이스웨이크필드,7.31
헤이와이어,스티븐소더버그,,(주)영화사폴,씨너스엔터테인먼트(주),2012-07-05,2012,7,미국,200,54511,액션,15세이상관람가,이완맥그리거,지나카라노,마이클패스벤더,6.74
더임파서블,후안안토니오바요나,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2013-01-17,2013,1,스페인,408,622572,액션,12세이상관람가,이완맥그리거,나오미왓츠,톰홀랜드,8.14
"그래,가족",마대윤,"(주)청우필름,(주)26컴퍼니,(주)데이드림",,월트디즈니컴퍼니코리아유한책임회사,2017-02-15,2017,2,한국,361,46623,코미디,12세이상관람가,이요원,정만식,이솜,8.33
나를기억해,이한욱,(주)오아시스이엔티,,씨네그루(주)키다리이엔티,2018-04-19,2018,4,한국,545,140849,미스터리,청소년관람불가,이유영,김희원,,6.56
프렌즈:몬스터섬의비밀,야마자키타카시,,(주)스마일이엔티,"(주)스마일이엔티,(주)에스비에스콘텐츠허브",2011-12-29,2011,12,일본,297,510996,애니메이션,전체관람가,이장원,엄상현,윤세웅,8.88
대립군,정윤철,"리얼라이즈픽쳐스(주),이십세기폭스인터내셔널프로덕션,(주)베르디미디어,(주)블러썸픽쳐스",,이십세기폭스코리아(주),2017-05-31,2017,5,한국,809,837500,드라마,15세이상관람가,이정재,여진구,김무열,7.3
신세계,박훈정,"(주)사나이픽처스,(주)페퍼민트앤컴퍼니,(주)대명문화공장,(주)파트너스케이",,(주)넥스트엔터테인먼트월드(NEW),2013-02-21,2013,2,한국,671,4682492,범죄,청소년관람불가,이정재,최민식,황정민,8.89
빅매치,최호,(주)보경사,,(주)넥스트엔터테인먼트월드(NEW),2014-11-27,2014,11,한국,627,1177438,액션,15세이상관람가,이정재,신하균,이성민,6.67
인천상륙작전,이재한,(주)태원엔터테인먼트,,씨제이이앤엠(주),2016-07-27,2016,7,한국,1049,7049643,전쟁,12세이상관람가,이정재,이범수,리암니슨,8.02
인천상륙작전:익스텐디드에디션(확장판),이재한,(주)태원엔터테인먼트,,씨제이이앤엠(주),2016-09-13,2016,9,한국,122,27070,전쟁,15세이상관람가,이정재,이범수,리암니슨,6.68
