,Unnamed: 0,영화명,감독,제작사,수입사,배급사,개봉일,개봉월,국적,전국스크린수,전국관객수,장르,등급,url,movie_star,배우1,배우2,배우3
463,280,발렌타인 데이,게리 마샬,"뉴라인 시네마,카쯔 엔터테인먼트",워너브러더스 코리아(주),워너브러더스 코리아(주),2010-02-11,2,미국,200,172997,멜로/로맨스,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=발렌타인 데이%09&section=all&ie=utf8,7.07,제시카알바,캐시베이츠,제시카비엘
464,698,트랜스포머 3,마이클 베이,,씨제이이앤엠(주),씨제이이앤엠(주),2011-06-29,6,미국,1409,7784807,액션,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=트랜스포머 3%09&section=all&ie=utf8,7.07,샤이아라보프,로지헌팅턴휘틀리,조쉬더하멜
465,1134,미나문방구,정익환,(주)별의별,,롯데쇼핑㈜롯데엔터테인먼트,2013-05-16,5,한국,385,334323,드라마,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=미나문방구%09&section=all&ie=utf8,7.07,최강희,봉태규,
466,562,엑소더스: 신들과 왕들,리들리 스콧,,이십세기폭스코리아(주),이십세기폭스코리아(주),2014-12-03,12,미국,865,1511145,드라마,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=엑소더스: 신들과 왕들%09&section=all&ie=utf8,7.08,크리스찬베일,조엘에저튼,
467,599,논스톱,자움 콜렛 세라,,(주)누리픽쳐스,(주)넥스트엔터테인먼트월드(NEW),2014-02-27,2,미국,582,2084457,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=논스톱%09&section=all&ie=utf8,7.08,리암니슨,줄리안무어,미셀도커리
468,1224,푸른소금,이현승,(주)미디어앤시네마스튜디오블루,,씨제이이앤엠(주),2011-08-31,8,한국,476,771699,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=푸른소금%09&section=all&ie=utf8,7.08,송강호,신세경,
469,522,본 레거시,토니 길로이,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2012-09-06,9,미국,585,1015711,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=본 레거시%09&section=all&ie=utf8,7.09,제레미레너,에드워드노튼,레이첼와이즈
470,725,토마스와 친구들 - 극장판 3,그렉 티어넌,,(주)코카반,에이원엔터테인먼트,2011-05-05,5,영국,110,18845,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=토마스와 친구들 - 극장판 3%09&section=all&ie=utf8,7.09,,,
471,1300,은교,정지우,"정지우 필름,㈜렛츠필름",,롯데쇼핑㈜롯데엔터테인먼트,2012-04-25,4,한국,521,1346274,멜로/로맨스,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=은교%09&section=all&ie=utf8,7.09,박해일,김무열,김고은
472,1417,아가씨,박찬욱,"유한회사 아가씨에프에스,(주)모호필름,(주)용필름",,씨제이이앤엠(주),2016-06-01,6,한국,1171,4277071,스릴러,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=아가씨%09&section=all&ie=utf8,7.09,김민희,김태리,하정우
473,1160,창수,이덕희,"영화사 아람(주),(주)마이더스필름",,"(주)마인스 엔터테인먼트,(주)박수엔터테인먼트",2013-11-28,11,한국,415,429141,드라마,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=창수%09&section=all&ie=utf8,7.1,임창정,안내상,정성화
474,1370,기술자들,김홍선,(주)트리니티엔터테인먼트,,롯데쇼핑㈜롯데엔터테인먼트,2014-12-24,12,한국,641,2564340,범죄,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=기술자들%09&section=all&ie=utf8,7.1,김우빈,김영철,고창석
475,284,유전,아리 애스터,,찬란,(주)팝엔터테인먼트,2018-06-07,6,미국,422,177145,공포(호러),15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=유전%09&section=all&ie=utf8,7.1,,,
476,289,더 셰프,존 웰스,,(주)누리픽쳐스,(주)이수C&E,2015-11-05,11,미국,409,185080,드라마,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=더 셰프%09&section=all&ie=utf8,7.11,브래들리쿠퍼,시에나밀러,오마사이
477,293,쥴리의 육지 대모험,구 안 호,,(주)케이앤엔터테인먼트,(주)싸이더스,2011-09-08,9,미국,192,191783,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=쥴리의 육지 대모험%09&section=all&ie=utf8,7.11,,,
478,379,어쌔신 크리드,저스틴 커젤,,이십세기폭스코리아(주),이십세기폭스코리아(주),2017-01-11,1,미국,566,355913,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=어쌔신 크리드%09&section=all&ie=utf8,7.11,마이클패스벤더,마리옹꼬띠아르,제레미아이언스
479,1286,시간이탈자,곽재용,"씨제이이앤엠(주),상상필름(주)",,씨제이이앤엠(주),2016-04-13,4,한국,733,1202058,스릴러,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=시간이탈자%09&section=all&ie=utf8,7.11,임수정,조정석,이진욱
480,1446,은밀하게 위대하게,장철수,(주)엠씨엠씨,,(주)쇼박스,2013-06-05,6,한국,1341,6953800,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=은밀하게 위대하게%09&section=all&ie=utf8,7.11,김수현,박기웅,이현우
481,155,언피니시드,존 매든,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2011-10-06,10,미국,159,62383,드라마,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=언피니시드%09&section=all&ie=utf8,7.12,샘워싱턴,시아란힌즈,헬렌미렌
482,533,잃어버린 세계를 찾아서 2: 신비의 섬,브래드 페이튼,,워너브러더스 코리아(주),워너브러더스 코리아(주),2012-01-19,1,미국,398,1149628,액션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=잃어버린 세계를 찾아서 2: 신비의 섬%09&section=all&ie=utf8,7.12,드웨인존슨,조쉬허처슨,마이클케인
483,935,적인걸: 측천무후의 비밀,서극,후아위 브라더스 미디어,(주)누리픽쳐스,롯데쇼핑㈜롯데엔터테인먼트,2010-10-06,10,중국,286,468273,액션,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=적인걸: 측천무후의 비밀%09&section=all&ie=utf8,7.12,유덕화,양가휘,리빙빙
484,1109,폐가,이철하,"데이지엔터테인먼트,HY Films",,(주)시너지하우스 (시너지),2010-08-19,8,한국,160,229610,공포(호러),15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=폐가%09&section=all&ie=utf8,7.12,신경선,윤이나,전인걸
485,557,다이하드: 굿 데이 투 다이,존 무어,,이십세기폭스코리아(주),이십세기폭스코리아(주),2013-02-06,2,미국,459,1438056,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=다이하드: 굿 데이 투 다이%09&section=all&ie=utf8,7.13,브루스윌리스,제이코트니,메리엘리자베스윈스티드
486,709,마인드스케이프,호르헤 도라도,,(주)스마일이엔티,오퍼스픽쳐스,2014-10-23,10,스페인,199,30257,스릴러,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=마인드스케이프%09&section=all&ie=utf8,7.13,마크스트롱,타이사파미가,브라이언콕스
487,779,원피스 3D : 밀짚모자 체이스,사토 히로유키,,얼리버드,(주)미디어데이,2012-01-26,1,일본,111,13475,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=원피스 3D : 밀짚모자 체이스%09&section=all&ie=utf8,7.13,타나카마유미,나카이카즈야,오카무라아케미
488,962,프롬 파리 위드 러브,피에르 모렐,유로파 Corp.,㈜케이디미디어,㈜케이디미디어,2010-03-11,3,프랑스,300,375573,액션,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=프롬 파리 위드 러브%09&section=all&ie=utf8,7.13,존트라볼타,조나단리스마이어스,
489,1020,미안해 사랑해 고마워,전윤수,타임박스엔터테인먼트(주),,(주)쇼박스,2015-10-28,10,한국,344,51207,드라마,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=미안해 사랑해 고마워%09&section=all&ie=utf8,7.13,지진희,김성균,성유리
490,1353,강남 1970,유하,"(주)모베라픽처스,(주)쇼박스",,(주)쇼박스,2015-01-21,1,한국,841,2192172,액션,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=강남 1970%09&section=all&ie=utf8,7.14,이민호,김래원,정진영
491,121,크림슨 피크,길예르모 델 토로,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2015-11-25,11,미국,255,46735,판타지,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=크림슨 피크%09&section=all&ie=utf8,7.14,,,
492,313,일라이,"알렌 휴즈,알버트 휴즈",알콘엔터테인먼트,㈜케이디미디어,(주)쇼박스,2010-04-15,4,미국,252,222927,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=일라이%09&section=all&ie=utf8,7.14,,,
493,904,메리와 마녀의 꽃,요네바야시 히로마사,,씨제이이앤엠(주),CGV아트하우스,2017-12-07,12,일본,751,535354,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=메리와 마녀의 꽃%09&section=all&ie=utf8,7.14,스기사키하나,카미키류노스케,
494,465,엔더스 게임,개빈 후드,,데이지엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2013-12-31,12,미국,460,654212,SF,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=엔더스 게임%09&section=all&ie=utf8,7.15,해리슨포드,에이사버터필드,헤일리스테인펠드
495,758,셜록: 유령신부,더글라스 맥키넌,,메가박스중앙(주)플러스엠,메가박스중앙(주)플러스엠,2016-01-02,1,영국,891,1278894,범죄,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=셜록: 유령신부%09&section=all&ie=utf8,7.15,,,
496,1000,복숭아나무,구혜선,"구혜선 필름,(유)조이앤컨텐츠그룹",,(주)넥스트엔터테인먼트월드(NEW),2012-10-31,10,한국,201,33884,멜로/로맨스,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=복숭아나무%09&section=all&ie=utf8,7.15,조승우,류덕환,남상미
497,30,미스터 라잇,파코 카베자스,,(주)누리픽쳐스,(주)누리픽쳐스,2016-06-16,6,미국,92,12465,액션,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=미스터 라잇%09&section=all&ie=utf8,7.16,안나켄드릭,샘록웰,팀로스
498,377,오즈 그레이트 앤드 파워풀,샘 레이미,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-03-07,3,미국,425,350563,판타지,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=오즈 그레이트 앤드 파워풀%09&section=all&ie=utf8,7.16,밀라쿠니스,제임스프랭코,레이첼와이즈
499,1059,꿈은 이루어진다,계윤식,"(주)드림슈거픽쳐스,와이케이픽쳐스,EXCON ",,씨제이엔터테인먼트,2010-05-27,5,한국,222,103627,코미디,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=꿈은 이루어진다%09&section=all&ie=utf8,7.16,이성재,최지현,
500,174,파워레인져스: 더 비기닝,딘 이스라엘리트,,(주)넥스트엔터테인먼트월드(NEW),(주)넥스트엔터테인먼트월드(NEW),2017-04-20,4,미국,479,72495,액션,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=파워레인져스: 더 비기닝%09&section=all&ie=utf8,7.17,데이커몽고메리,나오미스콧,RJ사일러
501,457,잭 리처: 네버 고 백,에드워드 즈윅,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2016-11-30,11,미국,667,612328,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=잭 리처: 네버 고 백%09&section=all&ie=utf8,7.17,톰크루즈,코비스멀더스,
502,482,잭 리처,크리스토퍼 맥쿼리,파라마운트 픽쳐스,씨제이이앤엠(주),씨제이이앤엠(주),2013-01-17,1,미국,431,784031,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=잭 리처%09&section=all&ie=utf8,7.17,톰크루즈,로자먼드파이크,로버트듀발
503,38,피치 퍼펙트,제이슨 무어,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2013-03-28,3,미국,143,13520,코미디,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=피치 퍼펙트%09&section=all&ie=utf8,7.18,브리타니스노우,안나켄드릭,레벨윌슨
504,178,피치 퍼펙트: 언프리티 걸즈,엘리자베스 뱅크스,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2015-05-28,5,미국,297,75598,코미디,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=피치 퍼펙트: 언프리티 걸즈%09&section=all&ie=utf8,7.18,안나켄드릭,헤일리스테인펠드,레벨윌슨
505,565,300: 제국의 부활,노암 머로,,워너브러더스 코리아(주),워너브러더스 코리아(주),2014-03-06,3,미국,720,1593116,액션,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=300: 제국의 부활%09&section=all&ie=utf8,7.18,에바그린,설리반스탭플턴,로드리고산토로
506,1296,간첩,우민호,(주)영화사울림,,롯데쇼핑㈜롯데엔터테인먼트,2012-09-20,9,한국,576,1310895,드라마,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=간첩%09&section=all&ie=utf8,7.18,김명민,염정아,유해진
507,118,하드코어 헨리,일리야 나이슐러,,㈜코리아스크린,"㈜코리아스크린,와이드 릴리즈(주)",2016-05-19,5,미국,239,46373,액션,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=하드코어 헨리%09&section=all&ie=utf8,7.19,샬토코플리,헤일리베넷,팀로스
508,245,카운슬러,리들리 스콧,,이십세기폭스코리아(주),이십세기폭스코리아(주),2013-11-14,11,미국,293,133272,범죄,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=카운슬러%09&section=all&ie=utf8,7.19,마이클패스벤더,브래드피트,카메론디아즈
509,252,데이브레이커스,마이클 스피어리그,라이온스 게이트 필름즈,(주)성원아이컴,(주)성원아이컴,2010-03-18,3,미국,187,137955,액션,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=데이브레이커스%09&section=all&ie=utf8,7.19,에단호크,윌렘대포,이사벨루카스
510,455,헝거게임: 판엠의 불꽃,게리 로스,라이온스 게이트 필름즈,(주)누리픽쳐스,롯데쇼핑㈜롯데엔터테인먼트,2012-04-05,4,미국,514,606531,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=헝거게임: 판엠의 불꽃%09&section=all&ie=utf8,7.19,제니퍼로렌스,조쉬허처슨,리암헴스워스
511,145,더 라이트: 악마는 있다,미카엘 하프스트롬,,워너브러더스 코리아(주),워너브러더스 코리아(주),2011-04-20,4,미국,104,55561,미스터리,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=더 라이트: 악마는 있다%09&section=all&ie=utf8,7.2,안소니홉킨스,콜린오도노휴,앨리스브라가
512,175,위자,스틸즈 화이트,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2015-04-16,4,미국,337,73549,미스터리,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=위자%09&section=all&ie=utf8,7.2,올리비아쿡,아나코토,다렌카가소프
513,372,위자: 저주의 시작,마이크 플래너건,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-11-09,11,미국,467,331877,공포(호러),12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=위자: 저주의 시작%09&section=all&ie=utf8,7.2,헨리토마스,엘리자베스리저,애너리즈바쏘
