순위,영화명,개봉일,좌석수,좌석점유율,관객수,좌석판매율,매출액,누적매출액,누적관객수
25,나우 유 씨 미 2,2016-07-13,"9,935,558",0.01 ,"3,100,113",31.20%,"25,116,690,113","25,116,690,113","3,100,113"
25,정글북,2016-06-09,"10,296,580",0.01 ,"2,537,419",24.60%,"21,517,513,134","21,517,647,134","2,537,438"
25,굿바이 싱글,2016-06-29,"9,669,223",0.01 ,"2,108,273",21.80%,"16,912,706,195","16,912,706,195","2,108,273"
25,레버넌트: 죽음에서 돌아온 자,2016-01-14,"10,156,472",0.01 ,"2,007,180",19.70%,"16,107,288,130","16,111,327,130","2,007,665"
25,시간이탈자,2016-04-13,"10,301,725",0.01 ,"1,202,384",11.60%,"9,731,838,195","9,731,838,195","1,202,384"
30,도리를 찾아서,2016-07-06,"9,258,455",0.01 ,"2,601,734",28.10%,"20,703,899,933","20,703,899,933","2,601,734"
30,라라랜드,2016-12-07,"9,333,952",0.01 ,"2,385,108",25.50%,"19,996,139,232","19,996,139,232","2,385,108"
30,봉이 김선달,2016-07-06,"8,904,068",0.01 ,"2,051,277",23.00%,"16,227,052,642","16,227,052,642","2,051,277"
30,인디펜던스 데이 : 리써전스,2016-06-22,"9,203,699",0.01 ,"1,500,830",16.30%,"12,770,879,840","12,770,879,840","1,500,830"
34,오빠생각,2016-01-21,"7,868,597",0.01 ,"1,069,436",13.50%,"8,058,857,287","8,060,591,287","1,069,864"
34,"날, 보러와요",2016-04-07,"7,726,325",0.01 ,"1,063,421",13.70%,"8,836,039,063","8,836,144,063","1,063,442"
36,컨저링 2,2016-06-09,"7,291,621",0.01 ,"1,928,605",26.40%,"15,759,374,229","15,759,374,229","1,928,605"
36,내부자들: 디 오리지널,2015-12-31,"7,475,558",0.01 ,"1,923,851",25.70%,"15,737,097,560","16,979,714,975","2,084,868"
36,스타트렉 비욘드,2016-08-17,"6,837,938",0.01 ,"1,157,156",16.90%,"10,190,375,820","10,190,375,820","1,157,156"
36,런던 해즈 폴른,2016-03-10,"7,225,993",0.01 ,"731,551",10.10%,"5,908,203,979","5,908,367,979","731,584"
40,제이슨 본,2016-07-27,"6,133,837",0.01 ,"2,611,966",42.50%,"21,253,434,663","21,253,434,663","2,611,966"
40,탐정 홍길동: 사라진 마을,2016-05-04,"5,780,143",0.01 ,"1,430,666",24.70%,"11,514,389,845","11,516,170,845","1,430,885"
40,벤허,2016-09-14,"6,286,111",0.01 ,"1,400,301",22.20%,"11,410,860,395","11,410,860,395","1,400,301"
40,특별수사: 사형수의 편지,2016-06-16,"6,383,779",0.01 ,"1,241,899",19.40%,"9,929,947,065","9,929,947,065","1,241,899"
40,워크래프트: 전쟁의 서막,2016-06-09,"6,316,465",0.01 ,"1,163,274",18.40%,"10,142,271,205","10,142,271,205","1,163,274"
40,미씽: 사라진 여자,2016-11-30,"6,071,229",0.01 ,"1,153,109",18.90%,"8,881,616,256","8,881,616,256","1,153,109"
40,"당신, 거기 있어줄래요",2016-12-14,"6,050,233",0.01 ,"1,124,815",18.50%,"8,999,085,248","8,999,085,248","1,124,815"
40,맨 인 더 다크,2016-10-05,"6,526,133",0.01 ,"1,003,406",15.30%,"8,480,368,672","8,480,368,672","1,003,406"
40,갓 오브 이집트,2016-03-03,"6,393,590",0.01 ,"919,834",14.30%,"7,621,291,624","7,621,291,624","919,834"
49,마이펫의 이중생활,2016-08-03,"5,738,543",0.01 ,"2,520,510",43.90%,"19,405,636,655","19,406,436,655","2,520,670"
49,수어사이드 스쿼드,2016-08-03,"4,907,646",0.01 ,"1,898,121",38.60%,"15,873,106,188","15,874,111,188","1,898,220"
49,굿 다이노,2016-01-07,"5,276,622",0.01 ,"1,328,394",25.10%,"9,753,434,238","9,766,629,238","1,330,183"
49,셜록: 유령신부,2016-01-02,"5,696,507",0.01 ,"1,278,894",22.40%,"9,992,425,049","9,992,425,049","1,278,894"
49,동주,2016-02-17,"5,594,763",0.01 ,"1,169,335",20.90%,"8,870,143,589","8,889,077,089","1,172,641"
49,라이트 아웃,2016-08-24,"5,635,533",0.01 ,"1,111,284",19.70%,"8,893,059,975","8,893,059,975","1,111,284"
49,"고산자, 대동여지도",2016-09-07,"5,706,654",0.01 ,"974,262",17.00%,"7,801,007,258","7,801,007,258","974,262"
49,레전드 오브 타잔,2016-06-29,"4,864,865",0.01 ,"858,402",17.60%,"7,196,970,717","7,196,970,717","858,402"
49,스플릿,2016-11-09,"4,835,764",0.01 ,"758,195",15.60%,"6,102,712,539","6,102,712,539","758,195"
49,인페르노,2016-10-19,"5,545,139",0.01 ,"689,071",12.40%,"5,656,281,303","5,656,281,303","689,071"
49,사냥,2016-06-29,"5,035,013",0.01 ,"645,922",12.80%,"4,912,658,515","4,912,658,515","645,922"
49,널 기다리며,2016-03-10,"5,581,973",0.01 ,"635,235",11.30%,"5,234,303,336","5,234,303,336","635,235"
49,가려진 시간,2016-11-16,"4,857,738",0.01 ,"510,878",10.50%,"3,946,462,400","3,946,462,400","510,878"
49,해어화,2016-04-13,"5,035,491",0.01 ,"485,695",9.60%,"3,768,200,759","3,768,200,759","485,695"
49,헌츠맨: 윈터스 워,2016-04-13,"4,834,415",0.01 ,"445,009",9.20%,"3,544,262,706","3,544,262,706","445,009"
64,미 비포 유,2016-06-01,"3,876,172",0.00 ,"944,981",24.30%,"7,662,560,490","7,663,772,990","945,172"
64,매그니피센트 7,2016-09-14,"4,241,127",0.00 ,"921,317",21.70%,"7,633,490,421","7,633,490,421","921,317"
64,좋아해줘,2016-02-17,"3,973,573",0.00 ,"848,148",21.30%,"6,572,774,337","6,572,774,337","848,148"
64,브리짓 존스의 베이비,2016-09-28,"4,591,583",0.00 ,"820,995",17.80%,"6,678,585,874","6,678,585,874","820,995"
64,그날의 분위기,2016-01-14,"4,522,391",0.00 ,"652,453",14.40%,"5,142,899,612","5,149,571,612","653,287"
64,설리: 허드슨강의 기적,2016-09-28,"4,248,593",0.00 ,"627,102",14.70%,"5,234,170,754","5,234,170,754","627,102"
64,잭 리처: 네버 고 백,2016-11-30,"3,932,390",0.00 ,"611,097",15.50%,"4,638,072,258","4,638,072,258","611,097"
64,클로버필드 10번지,2016-04-07,"4,500,767",0.00 ,"357,736",7.90%,"2,928,428,655","2,928,428,655","357,736"
64,위대한 소원,2016-04-21,"3,886,462",0.00 ,"308,398",7.90%,"2,440,004,213","2,440,004,213","308,398"
73,국가대표 2,2016-08-10,"2,946,441",0.00 ,"709,929",24.00%,"5,482,232,042","5,482,232,042","709,929"
73,메카닉: 리크루트,2016-08-31,"3,123,479",0.00 ,"551,897",17.60%,"4,458,200,800","4,458,200,800","551,897"
73,고스트버스터즈,2016-08-25,"2,954,805",0.00 ,"515,522",17.40%,"4,116,292,075","4,116,570,075","515,553"
73,"로봇, 소리",2016-01-27,"3,691,057",0.00 ,"476,665",12.90%,"3,519,595,560","3,519,595,560","476,665"
73,나를 잊지 말아요,2016-01-07,"2,921,559",0.00 ,"425,799",14.50%,"3,398,915,000","3,409,535,000","427,197"
73,독수리 에디,2016-04-07,"3,065,891",0.00 ,"226,341",7.30%,"1,799,381,120","1,799,381,120","226,341"
79,씽,2016-12-21,"2,816,754",0.00 ,"1,063,175",37.70%,"8,203,857,789","8,203,857,789","1,063,175"
79,앵그리버드 더 무비,2016-05-19,"2,139,514",0.00 ,"680,606",31.80%,"5,218,111,744","5,218,111,744","680,606"
79,로그 원: 스타워즈 스토리,2016-12-28,"2,769,769",0.00 ,"596,487",21.50%,"5,127,537,094","5,127,537,094","596,487"
79,몬스터 호텔 2,2015-12-24,"1,931,781",0.00 ,"552,334",28.50%,"4,059,258,691","11,088,271,276","1,515,104"
79,거울나라의 앨리스,2016-09-07,"2,733,672",0.00 ,"513,202",18.70%,"4,145,733,267","4,145,733,267","513,202"
79,계춘할망,2016-05-19,"2,628,839",0.00 ,"482,259",18.30%,"3,599,680,348","3,600,794,348","482,516"
79,스타워즈: 깨어난 포스,2015-12-17,"2,004,768",0.00 ,"470,645",23.40%,"4,204,317,791","28,353,796,331","3,273,879"
79,빅쇼트,2016-01-21,"2,491,567",0.00 ,"446,664",17.90%,"3,622,268,707","3,622,652,707","446,712"
79,조선마술사,2015-12-30,"1,947,255",0.00 ,"403,919",20.70%,"3,143,566,733","4,650,016,527","628,576"
79,위자: 저주의 시작,2016-11-09,"2,235,279",0.00 ,"331,877",14.80%,"2,637,517,406","2,637,517,406","331,877"
79,비밀은 없다,2016-06-23,"2,102,987",0.00 ,"250,650",11.90%,"2,027,801,239","2,029,410,239","250,829"
79,닌자터틀 : 어둠의 히어로,2016-06-16,"2,048,528",0.00 ,"235,207",11.40%,"1,934,052,000","1,934,052,000","235,207"
79,대배우,2016-03-30,"2,502,152",0.00 ,"169,855",6.70%,"1,245,426,228","1,246,200,228","169,984"
92,아이스 에이지: 지구 대충돌,2016-07-20,"1,720,417",0.00 ,"553,760",32.10%,"4,092,484,600","4,092,484,600","553,760"
92,명탐정 코난: 순흑의 악몽,2016-08-03,"1,051,762",0.00 ,"508,803",48.30%,"3,765,759,500","3,766,157,500","508,869"
92,언더 워터,2016-07-13,"1,787,308",0.00 ,"384,789",21.50%,"3,111,772,391","3,111,772,391","384,789"
92,아기배달부 스토크,2016-12-07,"1,267,594",0.00 ,"322,354",25.40%,"2,436,955,700","2,436,955,700","322,354"
92,스포트라이트,2016-02-24,"1,867,138",0.00 ,"297,944",15.90%,"2,390,611,755","2,402,036,255","299,878"
92,구스범스,2016-01-14,"1,920,494",0.00 ,"297,356",15.40%,"2,221,639,712","2,272,577,712","305,134"
92,포인트 브레이크,2016-01-07,"1,631,108",0.00 ,"294,320",18.00%,"2,323,707,051","2,329,915,051","295,096"
92,앨빈과 슈퍼밴드: 악동 어드벤처,2016-02-04,"1,098,583",0.00 ,"292,495",26.60%,"2,125,772,200","2,125,772,200","292,495"
92,혼숨,2016-10-26,"1,845,519",0.00 ,"288,016",15.60%,"2,258,422,445","2,258,422,445","288,016"
92,극장판 안녕 자두야,2016-05-04,"1,042,512",0.00 ,"279,993",26.80%,"2,135,155,300","2,137,638,000","280,406"
92,순정,2016-02-24,"1,558,644",0.00 ,"240,484",15.40%,"1,738,293,033","1,738,293,033","240,484"
92,남과 여,2016-02-25,"1,339,709",0.00 ,"203,775",15.20%,"1,651,122,533","1,651,122,533","203,775"
92,부활,2016-03-17,"1,215,117",0.00 ,"175,146",14.40%,"1,240,599,600","1,247,191,600","176,122"
92,조이,2016-03-10,"1,898,262",0.00 ,"172,198",9.00%,"1,377,567,200","1,378,007,200","172,253"
92,미스컨덕트,2016-03-30,"1,779,708",0.00 ,"148,512",8.30%,"1,133,511,038","1,138,175,038","149,095"
92,13시간,2016-03-03,"1,405,121",0.00 ,"145,952",10.30%,"1,170,500,514","1,170,500,514","145,952"
92,다이버전트 시리즈: 얼리전트,2016-05-12,"1,016,357",0.00 ,"103,554",10.10%,"818,883,545","818,897,545","103,556"
92,바스티유 데이,2016-10-13,"1,565,617",0.00 ,"96,579",6.10%,"766,892,600","766,892,600","96,579"
92,걷기왕,2016-10-20,"1,347,679",0.00 ,"95,542",7.00%,"710,905,075","710,905,075","95,542"
92,로스트 인 더스트,2016-11-03,"1,004,405",0.00 ,"81,236",8.00%,"633,772,822","633,772,822","81,236"
92,오 마이 그랜파,2016-03-17,"1,342,486",0.00 ,"79,701",5.90%,"632,806,532","632,806,532","79,701"
92,어카운턴트,2016-10-13,"999,740",0.00 ,"69,529",6.90%,"548,544,928","548,544,928","69,529"
114,극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,2016-07-20,"832,788",0.00 ,"330,665",39.70%,"2,466,913,080","2,467,275,080","330,725"
114,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,2016-12-22,"589,761",0.00 ,"219,047",37.10%,"1,666,637,400","1,666,637,400","219,047"
114,원피스 필름 골드,2016-12-08,"877,597",0.00 ,"215,546",24.50%,"1,700,502,100","1,700,502,100","215,546"
114,짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,2016-01-07,"843,506",0.00 ,"202,538",24.00%,"1,472,866,700","1,472,866,700","202,538"
114,대호,2015-12-16,"658,281",0.00 ,"178,574",27.10%,"1,385,096,300","13,489,904,632","1,762,742"
114,달빛궁궐,2016-09-07,"752,435",0.00 ,"153,097",20.30%,"1,147,863,700","1,147,863,700","153,097"
114,극장판 아이엠스타 : 꿈의 오디션!,2016-02-11,"533,261",0.00 ,"141,351",26.50%,"1,048,246,100","1,048,246,100","141,351"
114,제 5침공,2016-02-25,"706,343",0.00 ,"135,874",19.20%,"1,041,049,900","1,041,049,900","135,874"
114,극장판 꼬마버스 타요의 에이스 구출작전,2016-01-21,"775,487",0.00 ,"135,398",17.40%,"905,899,900","905,899,900","135,398"
114,마이 리틀 자이언트,2016-08-10,"442,931",0.00 ,"125,800",28.40%,"991,375,900","991,375,900","125,800"
114,최강전사 미니특공대: 영웅의 탄생,2016-02-04,"581,816",0.00 ,"116,531",20.00%,"873,320,200","877,875,200","117,170"
114,피터와 드래곤,2016-09-28,"709,602",0.00 ,"109,137",15.30%,"865,600,600","865,600,600","109,137"
114,킹 오브 프리즘,2016-08-11,"421,948",0.00 ,"103,852",24.60%,"859,771,500","859,771,500","103,852"
114,무서운 이야기 3 : 화성에서 온 소녀,2016-06-01,"808,918",0.00 ,"97,804",12.00%,"784,148,500","784,148,500","97,804"
114,일사각오,2016-03-17,"379,018",0.00 ,"94,767",25.00%,"682,581,500","682,581,500","94,767"
114,루돌프와 많이있어,2016-12-28,"228,630",0.00 ,"89,510",39.10%,"682,883,600","682,883,600","89,510"
114,포켓몬 더 무비 XY 후파: 광륜의 초마신,2015-12-23,"322,469",0.00 ,"86,193",26.70%,"628,234,300","2,156,275,800","300,477"
114,엽기적인 그녀 2,2016-05-12,"769,058",0.00 ,"77,124",10.00%,"594,260,900","594,260,900","77,124"
114,하이큐!! 끝과 시작,2016-11-16,"487,511",0.00 ,"75,704",15.50%,"544,846,000","544,846,000","75,704"
114,라스트 위치 헌터,2015-12-30,"364,805",0.00 ,"72,481",19.80%,"589,730,800","934,949,800","122,039"
114,언더월드: 블러드 워,2016-11-30,"695,508",0.00 ,"72,071",10.30%,"567,567,100","567,567,100","72,071"
114,번개맨,2016-02-11,"623,383",0.00 ,"69,303",11.10%,"516,736,500","517,127,000","69,363"
114,이퀄스,2016-08-31,"901,609",0.00 ,"68,897",7.60%,"519,932,300","519,972,300","68,902"
114,스티브 잡스,2016-01-21,"879,863",0.00 ,"68,815",7.80%,"535,351,276","535,351,276","68,815"
114,아이엠스타 뮤직어워드,2016-09-14,"420,904",0.00 ,"67,027",15.90%,"455,696,500","455,696,500","67,027"
114,올레,2016-08-25,"649,527",0.00 ,"66,883",10.20%,"522,938,900","522,938,900","66,883"
114,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,2016-11-03,"513,105",0.00 ,"64,622",12.50%,"503,900,800","503,900,800","64,622"
114,두 남자,2016-11-30,"890,188",0.00 ,"60,365",6.70%,"459,566,121","459,566,121","60,365"
114,극장판 도라에몽: 신 진구의 버스 오브 재팬,2016-12-21,"259,722",0.00 ,"59,147",22.70%,"453,920,100","453,920,100","59,147"
114,극장판 프랭키와 친구들: 생명의 나무,2016-04-13,"350,716",0.00 ,"56,835",16.20%,"410,518,600","410,560,600","56,842"
114,빅뱅 메이드,2016-06-30,"282,123",0.00 ,"55,227",19.50%,"464,727,700","466,486,700","55,582"
114,파라노말 액티비티: 더 고스트 디멘션,2016-04-21,"824,345",0.00 ,"54,972",6.60%,"454,055,200","454,055,200","54,972"
114,잡아야 산다,2016-01-07,"416,490",0.00 ,"54,450",13.00%,"410,361,400","415,009,400","55,011"
114,뽀로로 극장판 컴퓨터 왕국 대모험,2015-12-10,"275,326",0.00 ,"53,254",19.30%,"388,492,100","3,294,717,700","445,699"
114,포레스트: 죽음의 숲,2016-03-30,"587,764",0.00 ,"50,631",8.60%,"391,633,862","391,633,862","50,631"
114,목숨 건 연애,2016-12-14,"753,080",0.00 ,"47,805",6.30%,"361,668,800","361,668,800","47,805"
114,머니 몬스터,2016-08-31,"794,687",0.00 ,"47,226",5.90%,"367,961,600","367,961,600","47,226"
114,트리플 9,2016-04-20,"859,684",0.00 ,"47,197",5.40%,"365,164,300","365,164,300","47,197"
114,하드코어 헨리,2016-05-19,"399,127",0.00 ,"46,373",11.60%,"399,211,211","399,211,211","46,373"
114,블레어 위치,2016-11-23,"494,272",0.00 ,"46,285",9.30%,"367,484,200","367,484,200","46,285"
114,미스 사이공 : 25주년 특별 공연,2016-11-24,"258,449",0.00 ,"46,080",17.80%,"891,218,300","891,218,300","46,080"
114,스푹스:MI5,2016-03-17,"894,008",0.00 ,"41,416",4.60%,"316,642,549","316,642,549","41,416"
114,33,2016-04-07,"606,098",0.00 ,"41,269",6.80%,"318,282,400","318,282,400","41,269"
114,스누피: 더 피너츠 무비,2015-12-24,"144,724",0.00 ,"40,862",28.20%,"311,917,200","1,505,929,300","197,238"
114,나의 그리스식 웨딩 2,2016-03-30,"720,703",0.00 ,"38,305",5.30%,"288,215,300","288,215,300","38,305"
114,트릭,2016-07-13,"808,071",0.00 ,"38,262",4.70%,"297,957,300","297,957,300","38,262"
114,너의 이름은.,2017-01-04,"57,489",0.00 ,"36,763",63.90%,"315,187,000","315,187,000","36,763"
114,대결,2016-09-22,"704,861",0.00 ,"32,278",4.50%,"251,176,500","251,176,500","32,278"
114,극장판 유희왕 더 다크 사이드 오브 디멘션즈,2016-06-09,"188,357",0.00 ,"31,805",16.80%,"253,214,200","256,266,200","32,117"
114,쿠보와 전설의 악기,2016-10-26,"307,415",0.00 ,"30,525",9.90%,"208,824,862","208,824,862","30,525"
114,걸즈 앤 판처 극장판,2016-08-25,"171,547",0.00 ,"28,121",16.30%,"251,874,100","256,282,100","28,569"
114,인천상륙작전 : 익스텐디드 에디션(확장판),2016-09-13,"203,382",0.00 ,"27,070",13.30%,"220,051,200","220,051,200","27,070"
114,키즈모노가타리 I : 철혈편,2016-06-30,"189,165",0.00 ,"24,492",12.90%,"187,057,500","187,425,500","24,536"
114,나이스 가이즈,2016-07-06,"474,345",0.00 ,"24,471",5.10%,"189,535,838","189,535,838","24,471"
114,하이 스피드! ?프리! 스타팅 데이즈-,2016-03-24,"175,351",0.00 ,"23,496",13.30%,"172,018,500","172,018,500","23,496"
114,스킵트레이스: 합동수사,2016-08-31,"418,743",0.00 ,"22,350",5.30%,"163,700,300","163,700,300","22,350"
114,시크릿 인 데어 아이즈,2016-04-27,"281,847",0.00 ,"21,692",7.60%,"162,031,200","162,031,200","21,692"
114,히야,2016-03-10,"194,378",0.00 ,"21,687",11.10%,"173,844,100","173,844,100","21,687"
114,하이큐!! 승자와 패자,2016-12-28,"92,198",0.00 ,"20,814",22.50%,"145,794,000","145,794,000","20,814"
114,버스 657,2016-01-14,"235,029",0.00 ,"18,042",7.60%,"143,676,000","143,676,000","18,042"
114,미라클 프롬 헤븐,2016-05-25,"228,710",0.00 ,"17,625",7.70%,"119,875,500","120,155,500","17,665"
114,내부자들,2015-11-19,"54,946",0.00 ,"16,689",30.30%,"132,464,400","56,599,221,057","7,072,507"
114,예전부터 계속 좋아했어 ~고백실행위원회~,2016-09-29,"200,480",0.00 ,"16,187",8.00%,"120,601,500","120,601,500","16,187"
114,무수단,2016-03-03,"303,592",0.00 ,"15,882",5.20%,"126,155,400","126,155,400","15,882"
114,키즈모노가타리 II : 열혈편,2016-10-20,"158,301",0.00 ,"15,800",9.90%,"122,123,000","122,123,000","15,800"
114,호비와 동화나라 대모험,2016-12-08,"104,153",0.00 ,"15,603",14.90%,"110,170,000","110,170,000","15,603"
114,아이 인 더 스카이,2016-07-14,"269,843",0.00 ,"15,258",5.60%,"116,603,200","118,497,200","15,573"
114,나쁜놈은 죽는다,2016-02-04,"213,078",0.00 ,"14,942",7.00%,"117,273,700","117,273,700","14,942"
114,사랑하기 때문에,2017-01-04,"14,012",0.00 ,"13,194",94.10%,"107,906,000","134,684,000","16,410"
114,미스터 라잇,2016-06-16,"146,590",0.00 ,"12,465",8.50%,"92,430,800","92,430,800","12,465"
114,몽키킹2: 서유기 여정의 시작,2016-05-19,"51,546",0.00 ,"11,156",21.60%,"49,077,600","49,077,600","11,156"
114,오만과 편견 그리고 좀비,2016-05-25,"179,534",0.00 ,"9,717",5.40%,"76,846,300","76,846,300","9,717"
114,햄릿,2016-11-24,"39,544",0.00 ,"8,657",21.80%,"114,395,000","114,395,000","8,657"
114,제3의 사랑,2016-05-19,"147,096",0.00 ,"8,108",5.50%,"58,347,400","58,467,400","8,128"
114,신을 믿습니까?,2016-04-21,"102,392",0.00 ,"7,317",7.10%,"51,956,900","51,956,900","7,317"
114,앱솔루틀리 애니씽,2016-01-14,"104,923",0.00 ,"7,052",6.70%,"54,445,800","54,492,800","7,059"
114,극장판 울려라! 유포니엄,2016-09-01,"92,910",0.00 ,"6,085",6.50%,"46,427,000","46,427,000","6,085"
114,리턴 투 센더,2016-03-10,"197,101",0.00 ,"6,062",3.00%,"47,702,000","47,702,000","6,062"
114,셀,2016-06-29,"99,184",0.00 ,"5,617",5.60%,"45,255,600","45,255,600","5,617"
114,新극장판 이니셜D: 레전드3 -몽현-,2016-08-25,"110,126",0.00 ,"5,544",5.00%,"49,132,300","49,132,300","5,544"
114,극장판 울트라맨 우주 몬스터 대결전,2016-04-13,"77,916",0.00 ,"5,510",7.00%,"40,488,900","40,488,900","5,510"
114,나만이 없는 거리,2016-08-17,"90,014",0.00 ,"4,392",4.80%,"33,113,000","33,113,000","4,392"
114,이니시에이션 러브,2016-03-17,"156,524",0.00 ,"4,113",2.60%,"32,477,500","32,477,500","4,113"
114,태양의 서커스 월드 어웨이,2016-01-06,"40,763",0.00 ,"4,110",10.00%,"64,844,000","66,949,000","4,274"
114,런던시계탑 밑에서 사랑을 찾을 확률,2016-01-28,"13,164",0.00 ,"3,948",29.90%,"30,120,000","30,120,000","3,948"
114,실버벨,2016-12-15,"21,604",0.00 ,"2,910",13.40%,"21,598,000","21,598,000","2,910"
114,투란도트,2016-02-07,"9,514",0.00 ,"2,455",25.80%,"64,412,500","64,412,500","2,455"
114,겁쟁이 페달: 스페어바이크,2016-11-17,"50,622",0.00 ,"2,415",4.70%,"18,060,000","18,060,000","2,415"
114,투란도트,2016-07-02,"6,928",0.00 ,"2,272",32.70%,"54,543,000","56,703,000","2,344"
114,킹스글레이브: 파이널 판타지 XV,2016-08-25,"2,529",0.00 ,"1,960",77.50%,"16,319,300","16,319,300","1,960"
114,스퀴즈,2016-11-10,"59,232",0.00 ,"1,866",3.10%,"14,809,000","14,809,000","1,866"
114,일 트로바토레,2016-01-16,"7,502",0.00 ,"1,854",24.70%,"45,900,000","63,645,000","2,578"
114,퀸카가 아니어도 좋아,2016-02-25,"4,577",0.00 ,"1,810",39.50%,"10,009,000","10,009,000","1,810"
114,프레셔스 카고: 프로 범죄단,2016-09-01,"17,002",0.00 ,"1,745",10.20%,"10,241,000","10,241,000","1,745"
114,돈 맛,2016-09-29,"8,170",0.00 ,"1,733",21.20%,"8,439,000","8,439,000","1,733"
114,괴물의 아이,2015-11-25,"10,626",0.00 ,"1,633",15.30%,"12,670,300","1,665,251,116","224,849"
114,코드네임 : 콜드워,2016-10-13,"65,091",0.00 ,"1,570",2.40%,"11,813,500","11,813,500","1,570"
114,얼라이드,2017-01-11,"1,562",0.00 ,"1,562",100.00%,"12,764,000","12,764,000","1,562"
114,코리올라누스,2016-11-10,"12,490",0.00 ,"1,415",11.30%,"19,644,000","19,644,000","1,415"
114,나는 증인이다,2016-09-14,"11,258",0.00 ,"1,407",12.40%,"7,113,800","7,113,800","1,407"
114,마농 레스코,2016-08-06,"5,122",0.00 ,"1,324",25.80%,"30,433,500","30,433,500","1,324"
114,마담 버터플라이,2016-09-03,"5,152",0.00 ,"1,324",25.60%,"31,371,000","31,371,000","1,324"
114,오텔로,2016-03-05,"9,015",0.00 ,"1,309",14.50%,"30,941,500","30,941,500","1,309"
114,하숙집 2,2016-01-07,"7,018",0.00 ,"1,266",18.00%,"7,053,000","7,053,000","1,266"
114,"시발, 놈: 인류의 시작",2016-08-18,"16,364",0.00 ,"1,159",7.00%,"8,802,400","8,802,400","1,159"
114,아더왕의 전설,2016-11-09,"3,562",0.00 ,"1,133",31.80%,"17,291,000","17,291,000","1,133"
114,로베르토 드브뢰,2016-10-01,"5,844",0.00 ,"1,065",18.20%,"24,066,000","24,066,000","1,065"
114,탄호이저,2016-05-07,"4,948",0.00 ,"1,030",20.80%,"23,956,500","23,956,500","1,030"
114,진주 조개 잡이,2016-06-04,"4,974",0.00 ,984,19.70%,"22,564,500","22,564,500",984
114,헨젤과 그레텔,2016-04-17,"6,651",0.00 ,872,13.10%,"16,307,500","16,307,500",872
